,postcode,instals,estimated_dwellings,density,capacity,capunder10,cap10_100,capover100,countunder10,count10_100,countover100,pot_kw,pot_sqm,pot_gwh,Unnamed: 0,id,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating
2266,6226,234,325,71.1,1181,1143,38,0,231,3,0,10697,"68,462",15.6,16245,16054,ROELANDS,WA,115.847234,-33.291834,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50102.0,Bunbury,501.0,Bunbury,R3,-33.292782,115.8640062,50102101403.0,50102101426.0,501021014.0,Harvey,50102.0,Bunbury,501.0,Bunbury,2.0,2.0,2.0,2.0,Forrest,136.472900390625,W2,PHN503,Country WA,Dardanup,52660.0,Forrest,Rural
2267,6227,178,354,49.7,777,753,24,0,176,2,0,9281,"59,397",13.5,16246,16055,BUREKUP,WA,115.868603,-33.322813000000004,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50102.0,Bunbury,501.0,Bunbury,R3,-33.3242404,115.816684,50102101006.0,50102101006.0,501021010.0,Dardanup,50102.0,Bunbury,501.0,Bunbury,2.0,2.0,2.0,2.0,Forrest,33.1647567749023,W2,PHN503,Country WA,Dardanup,52660.0,Forrest,Rural
2268,6228,30,73,39.7,161,130,31,0,29,1,0,5121,"32,776",7.5,16247,16056,WATERLOO,WA,115.776497,-33.338057,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50102.0,Bunbury,501.0,Bunbury,R3,-33.3347411,115.7693535,50102101006.0,50102101006.0,501021010.0,Dardanup,50102.0,Bunbury,501.0,Bunbury,2.0,2.0,2.0,2.0,Forrest,,W2,PHN503,Country WA,Bunbury,51190.0,Forrest,Rural
2269,6229,46,158,12.7,904,106,798,0,20,26,0,24337,"155,757",36.6,16248,16057,PICTON,WA,115.707383,-33.352103,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50102.0,Bunbury,501.0,Bunbury,R3,-33.3506668,115.6963142,50102101514.0,50102101514.0,501021015.0,East Bunbury - Glen Iris,50102.0,Bunbury,501.0,Bunbury,2.0,2.0,2.0,2.0,Forrest,10.2981119155884,W2,PHN503,Country WA,Bunbury,51190.0,Forrest,Rural
2270,6230,7335,20273,35.1,35371,29905,5466,0,7116,219,0,417184,"2,669,976",612.1,16250,16059,BUNBURY,WA,115.649205,-33.341076,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50102.0,Bunbury,501.0,Bunbury,R3,-33.3209971,115.6383482,50102100609.0,50102125315.0,501021253.0,South Bunbury - Bunbury,50102.0,Bunbury,501.0,Bunbury,2.0,2.0,2.0,2.0,Forrest,,W2,PHN503,Country WA,Bunbury,51190.0,Forrest,Rural
2271,6232,2486,5211,47.2,10938,10232,476,230,2458,27,1,83852,"536,651",122.7,16264,16073,EATON,WA,115.70426299999998,-33.316625,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50102.0,Bunbury,501.0,Bunbury,R3,-33.3169618,115.7158531,50102101214.0,50102101214.0,501021012.0,Eaton - Pelican Point,50102.0,Bunbury,501.0,Bunbury,2.0,2.0,2.0,2.0,Forrest,,W2,PHN503,Country WA,Bunbury,51190.0,Forrest,Rural
2272,6233,4270,9047,46.6,19903,18336,1327,240,4212,57,1,162339,"1,038,968",237.6,16266,16075,AUSTRALIND,WA,115.71443,-33.279034,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50102.0,Bunbury,501.0,Bunbury,R3,-33.2751211,115.7285263,50102100525.0,50102100525.0,501021005.0,Australind - Leschenault,50102.0,Bunbury,501.0,Bunbury,2.0,2.0,2.0,2.0,Forrest,2.4215245246887203,W2,PHN503,Country WA,Bunbury,51190.0,Forrest,Rural
2273,6236,526,920,54.6,2648,2219,429,0,502,24,0,43811,"280,392",64.3,16271,16080,CROOKED BROOK,WA,115.828921,-33.410436,DARDANUP LPO,Delivery Area,Updated 6-Feb-2020,50102.0,Bunbury,501.0,Bunbury,R3,-33.497899,115.8183078,50102101002.0,50102101002.0,501021010.0,Dardanup,50102.0,Bunbury,501.0,Bunbury,2.0,2.0,5.0,5.0,Forrest,,W2,PHN503,Country WA,Dardanup,52660.0,Forrest,Rural
2274,6237,632,998,61.0,2979,2566,413,0,609,23,0,41475,"265,442",60.5,16279,16088,BOYANUP,WA,115.674056,-33.475994,BOYANUP LPO,Delivery Area,Updated 6-Feb-2020,50102.0,Bunbury,501.0,Bunbury,R3,-33.481973499999995,115.7275486,50102100708.0,50102100708.0,501021007.0,Capel,50102.0,Bunbury,501.0,Bunbury,2.0,2.0,2.0,2.0,Forrest,28.0220050811768,W2,PHN503,Country WA,Capel,51400.0,Forrest,Rural
2275,6239,1126,2207,47.9,5625,4259,1366,0,1058,68,0,63678,"407,541",93.1,16285,16094,ARGYLE,WA,115.923933,-33.564871999999994,DONNYBROOK LPO,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-33.5392579,115.761524,50103101806.0,50103101806.0,501031018.0,Donnybrook - Balingup,50103.0,Manjimup,501.0,Bunbury,2.0,2.0,2.0,2.0,Forrest,,W2,PHN503,Country WA,Donnybrook-Balingup,52870.0,Forrest,Rural
2276,6240,59,64,87.5,288,235,53,0,56,3,0,5069,"32,439",7.4,16296,16105,LOWDEN,WA,115.966143,-33.549593,DONNYBROOK LPO,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-33.5434759,115.9586253,50103101809.0,50103101809.0,501031018.0,Donnybrook - Balingup,50103.0,Manjimup,501.0,Bunbury,2.0,2.0,5.0,5.0,Forrest,,W2,PHN503,Country WA,Donnybrook-Balingup,52870.0,Forrest,Rural
2277,6243,5,33,,22,22,0,0,5,0,0,2571,"16,456",3.4,16297,16106,WILGA,WA,116.206928,-33.68873,COLLIE,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-33.7,116.233333,50103101701.0,50103101701.0,501031017.0,Bridgetown - Boyup Brook,50103.0,Manjimup,501.0,Bunbury,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Donnybrook-Balingup,52870.0,Forrest,Rural
2278,6244,247,903,25.6,1209,973,236,0,231,16,0,42542,"272,272",56.4,16299,16108,BOYUP BROOK,WA,116.506912,-33.783171,BOYUP BROOK LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.829471500000004,116.3841139,50103101702.0,50103101702.0,501031017.0,Bridgetown - Boyup Brook,50103.0,Manjimup,501.0,Bunbury,3.0,3.0,5.0,5.0,O'Connor,215.28190612793,W2,PHN503,Country WA,Boyup Brook,50770.0,Durack,
2279,6251,92,231,33.3,692,343,349,0,77,15,0,9287,"59,437",13.6,16307,16115,BRAZIER,WA,115.888662,-33.682661,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-33.7276796,115.8224846,50103101807.0,50103101807.0,501031018.0,Donnybrook - Balingup,50103.0,Manjimup,501.0,Bunbury,2.0,2.0,5.0,5.0,Forrest,222.77722167968798,W2,PHN503,Country WA,Donnybrook-Balingup,52870.0,Forrest,Rural
2280,6252,23,98,21.4,116,94,22,0,21,2,0,2505,"16,030",3.7,16310,16118,MULLALYUP,WA,115.956731,-33.748279,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-33.752033600000004,115.9586253,50103101812.0,50103101812.0,501031018.0,Donnybrook - Balingup,50103.0,Manjimup,501.0,Bunbury,2.0,2.0,5.0,5.0,Forrest,136.593887329102,W2,PHN503,Country WA,Donnybrook-Balingup,52870.0,Forrest,Rural
2281,6253,178,443,37.9,789,599,190,0,168,10,0,12660,"81,025",16.8,16311,16119,BALINGUP,WA,116.03654,-33.773937,BALINGUP LPO,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-33.7866128,115.9844338,50103101810.0,50103101810.0,501031018.0,Donnybrook - Balingup,50103.0,Manjimup,501.0,Bunbury,2.0,2.0,5.0,5.0,Forrest,,W2,PHN503,Country WA,Donnybrook-Balingup,52870.0,Forrest,Rural
2282,6254,86,259,32.8,379,358,21,0,85,1,0,5725,"36,639",7.7,16314,16122,GREENBUSHES,WA,116.072643,-33.844406,GREENBUSHES LPO,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-33.856799200000005,116.0532266,50103101707.0,50103101707.0,501031017.0,Bridgetown - Boyup Brook,50103.0,Manjimup,501.0,Bunbury,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Bridgetown-Greenbushes,50840.0,Forrest,
2283,6255,820,2206,35.9,3787,3373,414,0,793,27,0,65180,"417,151",86.4,16316,16124,BENJINUP,WA,116.155378,-33.971605,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-33.7970213,116.2742488,50103101701.0,50103101701.0,501031017.0,Bridgetown - Boyup Brook,50103.0,Manjimup,501.0,Bunbury,3.0,3.0,5.0,5.0,O'Connor,173.03297424316398,W2,PHN503,Country WA,Bridgetown-Greenbushes,50840.0,Forrest,
2284,6256,42,192,17.7,283,141,142,0,34,8,0,11029,"70,584",14.6,16323,16131,GLENLYNN,WA,116.166583,-34.052334,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-34.0183717,116.152046,50103101719.0,50103101719.0,501031017.0,Bridgetown - Boyup Brook,50103.0,Manjimup,501.0,Bunbury,3.0,3.0,5.0,5.0,O'Connor,285.887603759766,W2,PHN503,Country WA,Bridgetown-Greenbushes,50840.0,Forrest,
2285,6258,817,3199,23.4,4824,2963,1861,0,750,67,0,116525,"745,760",155.0,16329,16137,BALBARRUP,WA,116.402179,-34.312823,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.2153243,116.2459919,50103101910.0,50103101910.0,501031019.0,Manjimup,50103.0,Manjimup,501.0,Bunbury,3.0,3.0,5.0,5.0,O'Connor,215.891403198242,W2,PHN503,Country WA,Manjimup,55180.0,Forrest,Rural
2286,6260,203,762,22.6,1550,688,862,0,172,31,0,32969,"211,000",43.7,16353,16161,BEEDELUP,WA,115.860627,-34.438738,PEMBERTON LPO,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-34.3516391,115.9368428,50103102013.0,50103102013.0,501031020.0,Pemberton,50103.0,Manjimup,501.0,Bunbury,3.0,3.0,5.0,5.0,O'Connor,143.299514770508,W2,PHN503,Country WA,Nannup,56300.0,Forrest,Rural
2287,6262,134,641,19.0,819,484,335,0,122,12,0,19455,"124,514",25.8,16364,15882,BOORARA BROOK,WA,116.141244,-34.706106,NORTHCLIFFE LPO,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-34.6761669,116.1786104,50103102004.0,50103102004.0,501031020.0,Pemberton,50103.0,Manjimup,501.0,Bunbury,4.0,3.0,6.0,5.0,O'Connor,149.628890991211,W2,PHN503,Country WA,Manjimup,55180.0,Forrest,
2288,6271,854,1801,46.1,4033,3369,664,0,831,23,0,44486,"284,711",63.5,16370,15887,CAPEL,WA,115.615674,-33.621176,CAPEL LPO,Delivery Area,Updated 6-Feb-2020,50102.0,Bunbury,501.0,Bunbury,R3,-33.5426315,115.561707,50102100705.0,50102100705.0,501021007.0,Capel,50102.0,Bunbury,501.0,Bunbury,2.0,2.0,2.0,2.0,Forrest,,W2,PHN503,Country WA,Capel,51400.0,Forrest,Rural
2289,6275,361,866,39.0,1804,1387,417,0,338,23,0,31249,"199,995",44.5,16375,15892,BARRABUP,WA,115.626518,-34.055304,NANNUP LPO,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-33.883053100000005,115.680131,50103102010.0,50103102010.0,501031020.0,Pemberton,50103.0,Manjimup,501.0,Bunbury,3.0,3.0,5.0,5.0,Forrest,83.0,W2,PHN503,Country WA,Nannup,56300.0,Forrest,Rural
2290,6280,6168,16220,36.4,31547,25026,6379,142,5910,257,1,56518,"361,718",80.4,16385,15902,ABBA RIVER,WA,115.302732,-33.728945,BUSSELTON DC,Delivery Area,Updated 6-Feb-2020,50102.0,Bunbury,501.0,Bunbury,R3,-33.6804813,115.5033322,50101100306.0,50101100306.0,501011003.0,Busselton Region,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,2.0,2.0,5.0,5.0,Forrest,,W2,PHN503,Country WA,Busselton,51260.0,Forrest,Rural
2291,6281,1850,5394,32.8,10452,8478,1974,0,1768,82,0,97315,"622,817",142.8,16420,15936,DUNSBOROUGH,WA,115.0768,-33.610787,DUNSBOROUGH LPO,Delivery Area,Updated 6-Feb-2020,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,R3,-33.617396500000005,115.1011093,50101100302.0,50101100302.0,501011003.0,Busselton Region,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,2.0,2.0,3.0,3.0,Forrest,,W2,PHN503,Country WA,Busselton,51260.0,Forrest,Rural
2292,6282,508,1105,41.4,2976,1997,979,0,458,50,0,25271,"161,731",37.0,16425,15941,YALLINGUP,WA,115.023916,-33.722885,YALLINGUP LPO,Delivery Area,Updated 6-Feb-2020,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,R3,-33.6726029,115.0308297,50101100318.0,50101100318.0,501011003.0,Busselton Region,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,2.0,2.0,5.0,5.0,Forrest,106.765693664551,W2,PHN503,Country WA,Busselton,51260.0,Forrest,Rural
2293,6284,461,1443,30.1,2857,2211,646,0,434,27,0,32542,"208,267",46.4,16427,15943,BAUDIN,WA,115.188682,-33.857591,COWARAMUP LPO,Delivery Area,Updated 6-Feb-2020,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,R3,-33.8725326,115.4663438,50101100116.0,50101100116.0,501011001.0,Augusta,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,2.0,2.0,5.0,5.0,Forrest,,W2,PHN503,Country WA,Augusta Margaret River,50280.0,Forrest,Rural
2294,6285,1557,5147,28.3,8901,6635,2116,150,1455,101,1,102300,"654,719",145.9,16431,15947,BRAMLEY,WA,115.280972,-33.941351,MARGARET RIVER,Delivery Area,Updated 3-Dec-2022,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,R3,-33.9158191,115.08260690000002,50101100112.0,50101100112.0,501011001.0,Augusta,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,2.0,2.0,5.0,5.0,Forrest,98.4428558349609,W2,PHN503,Country WA,Augusta Margaret River,50280.0,Forrest,Rural
2295,6286,190,360,45.3,1333,733,451,149,163,26,1,17215,"110,174",23.7,16441,15956,BORANUP,WA,115.176529,-34.061823,WITCHCLIFFE LPO,Delivery Area,Updated 6-Feb-2020,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,R3,-34.0808047,115.0155014,50101100108.0,50101100108.0,501011001.0,Augusta,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,2.0,2.0,5.0,5.0,Forrest,,W2,PHN503,Country WA,Augusta Margaret River,50280.0,Forrest,Rural
2296,6288,105,299,29.8,711,378,333,0,89,16,0,13544,"86,684",18.7,16445,15960,ALEXANDRA BRIDGE,WA,115.233622,-34.171024,KARRIDALE LPO,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-34.1604014,115.2027321,50101100107.0,50101100107.0,501011001.0,Augusta,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,3.0,3.0,5.0,5.0,Forrest,20.1238956451416,W2,PHN503,Country WA,Augusta Margaret River,50280.0,Forrest,Rural
2297,6290,351,1540,22.1,1659,1372,287,0,340,11,0,29669,"189,881",41.0,16452,15967,AUGUSTA,WA,115.142231,-34.293827,AUGUSTA LPO,Delivery Area,Updated 6-Feb-2020,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,R3,-34.3160497,115.1596985,50101100104.0,50101100104.0,501011001.0,Augusta,50101.0,Augusta - Margaret River - Busselton,501.0,Bunbury,2.0,2.0,5.0,5.0,Forrest,,W2,PHN503,Country WA,Augusta Margaret River,50280.0,Forrest,Rural
2298,6302,886,1980,43.4,4212,3548,664,0,860,26,0,79597,"509,418",115.6,16458,15973,BADGIN,WA,116.742895,-31.896269,YORK LPO,Delivery Area,Updated 6-Feb-2020,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,R3,-31.8060152,116.9968752,50902124510.0,50902124510.0,509021245.0,York - Beverley,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,2.0,2.0,5.0,5.0,Pearce,323.463348388672,W2,PHN503,Country WA,York,59370.0,Pearce,Outer Metropolitan
2299,6304,466,889,51.5,1891,1731,160,0,458,8,0,48577,"310,894",70.4,16482,15996,BALLY BALLY,WA,116.76028,-32.176607000000004,BEVERLEY LPO,Delivery Area,Updated 6-Feb-2020,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,R3,-32.1843249,117.1163084,50902124513.0,50902124513.0,509021245.0,York - Beverley,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,Pearce,,W2,PHN503,Country WA,Beverley,50560.0,Pearce,Outer Metropolitan
2300,6306,194,502,36.9,1015,796,219,0,185,9,0,38437,"245,996",54.6,16489,16003,ALDERSYDE,WA,117.140629,-32.296524,BROOKTON LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-32.3170323,117.2755773,50903124601.0,50903124601.0,509031246.0,Brookton,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,227.594177246094,W2,PHN503,Country WA,Brookton,50910.0,Canning,
2301,6308,321,792,38.5,1668,1388,280,0,305,16,0,48791,"312,265",69.3,16494,16008,CODJATOTINE,WA,116.665242,-32.579015000000005,PINGELLY LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-32.6602283,116.8263511,50903124606.0,50903124606.0,509031246.0,Brookton,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Wandering,58680.0,Canning,
2302,6309,72,137,48.9,397,294,103,0,67,5,0,10207,"65,324",14.5,16503,16018,EAST POPANYINNING,WA,117.129227,-32.668322,NARROGIN,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-32.6333259,117.2911289,50903125010.0,50903125010.0,509031250.0,Wagin,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Cuballing,52310.0,Durack,
2303,6311,115,267,41.2,513,430,83,0,110,5,0,19089,"122,173",26.8,16507,16022,COMMODINE,WA,117.120895,-32.803533,CUBALLING LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-32.772637,117.3211902,50903125009.0,50903125009.0,509031250.0,Wagin,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Cuballing,52310.0,Canning,
2304,6312,660,2222,27.9,3404,2613,791,0,620,40,0,77634,"496,855",109.2,16515,15742,BOUNDAIN,WA,117.306862,-32.979123,NARROGIN,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-32.9465954,117.38840249999998,50903125011.0,50903125011.0,509031250.0,Wagin,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,305.835205078125,W2,PHN503,Country WA,Narrogin,56460.0,Canning,
2305,6313,49,167,28.1,222,200,22,0,47,2,0,9789,"62,650",13.7,16524,15751,HIGHBURY,WA,117.243277,-33.05792,NARROGIN,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.0763386,117.2205771,50903125011.0,50903125011.0,509031250.0,Wagin,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Narrogin,56460.0,Canning,
2306,6315,359,1006,34.5,2102,1382,325,395,347,11,1,56406,"360,996",79.2,16525,15752,ARTHUR RIVER,WA,117.342795,-33.286272,WAGIN LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.3454359,117.0369388,50903125015.0,50903125015.0,509031250.0,Wagin,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,282.32733154296903,W2,PHN503,Country WA,Wagin,58610.0,Durack,
2307,6316,73,176,40.9,290,275,15,0,72,1,0,13713,"87,766",19.2,16537,15764,BOYERINE,WA,117.38456399999998,-33.532315000000004,WOODANILLING LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.4752835,117.4015749,50901123010.0,50901123010.0,509011230.0,Katanning,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Woodanilling,59320.0,Durack,
2308,6317,479,1795,25.2,2341,1815,526,0,452,27,0,73280,"468,991",103.3,16543,15770,BADGEBUP,WA,117.738912,-33.647362,KATANNING POST SHOP,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.633502,117.8986518,50901123009.0,50901123009.0,509011230.0,Katanning,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Katanning,54340.0,Durack,
2309,6318,67,236,26.3,327,265,62,0,62,5,0,15758,"100,850",22.1,16557,15784,BROOMEHILL,WA,117.651128,-33.862021,BROOMEHILL LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-33.8446793,117.6395659,50901123106.0,50901123106.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Broomehill-Tambellup,51080.0,Durack,
2310,6320,71,260,23.8,419,284,135,0,62,9,0,21433,"137,172",30.1,16561,15788,BOBALONG,WA,117.717905,-34.096397,TAMBELLUP LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.0095385,117.6255648,50901123105.0,50901123105.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Broomehill-Tambellup,51080.0,Durack,
2311,6321,46,222,19.4,237,187,50,0,43,3,0,19951,"127,688",28.0,16568,15795,CRANBROOK,WA,117.398532,-34.26948,CRANBROOK LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.2500507,117.5026174,50901123102.0,50901123102.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Cranbrook,52240.0,Durack,
2312,6322,42,131,29.0,225,161,64,0,38,4,0,8290,"53,059",10.5,16569,15796,TENTERDEN,WA,117.491623,-34.411973,MOUNT BARKER LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.4108131,117.4321452,50901123102.0,50901123102.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Plantagenet,57210.0,Forrest,
2313,6323,178,547,31.4,809,725,84,0,172,6,0,21109,"135,099",26.6,16570,15797,KENDENUP,WA,117.62552,-34.486238,MOUNT BARKER LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.458602,117.5730639,50901123401.0,50901123401.0,509011234.0,Plantagenet,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,266.803833007813,W2,PHN503,Country WA,Plantagenet,57210.0,Forrest,
2314,6324,468,1650,26.3,2448,1812,636,0,434,34,0,71405,"456,994",90.1,16571,15798,DENBARKER,WA,117.781468,-34.618289000000004,MOUNT BARKER LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.696526,117.4641637,50901123416.0,50901123416.0,509011234.0,Plantagenet,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,237.44567871093798,W2,PHN503,Country WA,Plantagenet,57210.0,Forrest,
2315,6326,71,211,32.7,289,264,25,0,69,2,0,16778,"107,380",21.2,16579,15806,NARRIKUP,WA,117.785337,-34.769363,MOUNT BARKER LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.777437,117.6904167,50901123409.0,50901123409.0,509011234.0,Plantagenet,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,130.44503784179702,W2,PHN503,Country WA,Plantagenet,57210.0,Forrest,
2316,6327,41,122,33.6,171,171,0,0,41,0,0,7221,"46,216",9.1,16580,15807,REDMOND,WA,117.593417,-34.858542,ALBANY DC,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.8877821,117.6927835,50901122603.0,50901122603.0,509011226.0,Albany Region,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,93.9076614379883,W2,PHN503,Country WA,Plantagenet,57210.0,Forrest,
2317,6328,49,241,19.1,238,188,50,0,46,3,0,19436,"124,391",24.5,16582,15809,CAPE RICHE,WA,118.462801,-34.919086,WA Country,,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.6167,118.767,50901122610.0,50901122610.0,509011226.0,Albany Region,50901.0,Albany,509.0,Western Australia - Wheat Belt,4.0,4.0,6.0,6.0,O'Connor,,W2,PHN503,Country WA,Albany,50080.0,Forrest,
2318,6330,4149,18582,21.6,19759,15681,3878,200,4008,140,1,424157,"2,714,606",537.3,16591,15817,ALBANY,WA,117.86328600000002,-34.905438000000004,ALBANY DC,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-35.0269344,117.8837206,50901122535.0,50901122535.0,509011225.0,Albany,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,3.0,3.0,O'Connor,,W2,PHN503,Country WA,Albany,50080.0,Forrest,
